Date,Vavuniya,Anuradhapura,Maha Illuppallama,Year,Month,Day,Vavuniya_lag1,Vavuniya_lag2,Vavuniya_lag3,Anuradhapura_lag1,Anuradhapura_lag2,Anuradhapura_lag3,Maha Illuppallama_lag1,Maha Illuppallama_lag2,Maha Illuppallama_lag3,Vavuniya_rolling_mean3,Vavuniya_rolling_mean7,Anuradhapura_rolling_mean3,Anuradhapura_rolling_mean7,Maha Illuppallama_rolling_mean3,Maha Illuppallama_rolling_mean7
2022-01-30,1.5,0.0,0.0,2022,1,30,4.8,14.1,0.1,0.0,2.7,0.0,2.8,3.5,0.5,6.8,8.057142857142857,0.9000000000000025,0.6857142857142848,2.0999999999999988,0.9714285714285714
2022-01-31,0.0,0.0,0.0,2022,1,31,1.5,4.8,14.1,0.0,0.0,2.7,0.0,2.8,3.5,2.1,2.9285714285714284,0.0,0.38571428571428473,0.9333333333333321,0.9714285714285714
2022-02-01,0.0,0.0,0.0,2022,2,1,0.0,1.5,4.8,0.0,0.0,0.0,0.0,0.0,2.8,0.5,2.9285714285714284,0.0,0.38571428571428473,0.0,0.9714285714285714
2022-02-02,0.0,0.0,0.0,2022,2,2,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9285714285714284,0.0,0.38571428571428473,0.0,0.9714285714285714
2022-02-03,0.0,0.0,0.0,2022,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.914285714285714,0.0,0.38571428571428473,0.0,0.9
2022-02-04,0.0,0.0,0.0,2022,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.39999999999999997
2022-02-05,0.0,0.0,0.0,2022,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0
2022-02-06,0.0,0.0,0.0,2022,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-07,0.0,0.0,0.0,2022,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-08,0.0,0.0,0.0,2022,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-09,2.8,0.0,0.4,2022,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.39999999999999997,0.0,0.0,0.13333333333333217,0.05714285714285715
2022-02-10,8.6,0.0,6.2,2022,2,10,2.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.7999999999999994,1.6285714285714283,0.0,0.0,2.199999999999999,0.942857142857143
2022-02-11,5.9,0.3,0.4,2022,2,11,8.6,2.8,0.0,0.0,0.0,0.0,6.2,0.4,0.0,5.766666666666667,2.4714285714285715,0.10000000000000236,0.04285714285714184,2.3333333333333326,1.0000000000000002
2022-02-12,62.7,24.1,62.0,2022,2,12,5.9,8.6,2.8,0.3,0.0,0.0,0.4,6.2,0.4,25.733333333333334,11.428571428571429,8.133333333333336,3.485714285714285,22.866666666666664,9.857142857142858
2022-02-13,4.0,8.3,3.8,2022,2,13,62.7,5.9,8.6,24.1,0.3,0.0,62.0,0.4,6.2,24.200000000000003,12.0,10.900000000000004,4.671428571428571,22.066666666666663,10.4
2022-02-14,0.0,0.0,0.0,2022,2,14,4.0,62.7,5.9,8.3,24.1,0.3,3.8,62.0,0.4,22.233333333333334,12.0,10.800000000000004,4.671428571428571,21.933333333333334,10.4
2022-02-15,0.0,0.0,0.0,2022,2,15,0.0,4.0,62.7,0.0,8.3,24.1,0.0,3.8,62.0,1.3333333333333333,12.0,2.7666666666666693,4.671428571428571,1.2666666666666642,10.4
2022-02-16,0.0,0.0,0.0,2022,2,16,0.0,0.0,4.0,0.0,0.0,8.3,0.0,0.0,3.8,0.0,11.6,0.0,4.671428571428571,0.0,10.342857142857142
2022-02-17,0.0,0.0,0.0,2022,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37142857142857,0.0,4.671428571428571,0.0,9.457142857142857
2022-02-18,0.0,0.0,0.0,2022,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.528571428571428,0.0,4.628571428571428,0.0,9.4
2022-02-19,1.1,0.6,7.8,2022,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.7285714285714285,0.20000000000000237,1.2714285714285705,2.5999999999999974,1.657142857142857
2022-02-20,0.0,0.0,0.0,2022,2,20,1.1,0.0,0.0,0.6,0.0,0.0,7.8,0.0,0.0,0.3666666666666667,0.15714285714285717,0.20000000000000237,0.0857142857142847,2.5999999999999974,1.1142857142857143
2022-02-21,0.0,0.0,0.0,2022,2,21,0.0,1.1,0.0,0.0,0.6,0.0,0.0,7.8,0.0,0.3666666666666667,0.15714285714285717,0.20000000000000237,0.0857142857142847,2.5999999999999974,1.1142857142857143
2022-02-22,0.0,0.0,0.0,2022,2,22,0.0,0.0,1.1,0.0,0.0,0.6,0.0,0.0,7.8,0.0,0.15714285714285717,0.0,0.0857142857142847,0.0,1.1142857142857143
2022-02-23,0.0,37.5,0.0,2022,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15714285714285717,12.500000000000002,5.442857142857142,0.0,1.1142857142857143
2022-02-24,0.0,0.0,0.0,2022,2,24,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15714285714285717,12.500000000000002,5.442857142857142,0.0,1.1142857142857143
2022-02-25,0.0,0.0,0.0,2022,2,25,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.15714285714285717,12.500000000000002,5.442857142857142,0.0,1.1142857142857143
2022-02-26,0.0,0.0,0.6,2022,2,26,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,5.357142857142856,0.19999999999999762,0.08571428571428572
2022-02-27,0.0,0.0,0.0,2022,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,5.357142857142856,0.19999999999999762,0.08571428571428572
2022-02-28,0.0,0.0,0.0,2022,2,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,5.357142857142856,0.19999999999999762,0.08571428571428572
2022-03-01,0.0,0.0,0.0,2022,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.357142857142856,0.0,0.08571428571428572
2022-03-02,0.0,0.0,0.0,2022,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572
2022-03-03,4.6,0.1,0.1,2022,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333332,0.6571428571428571,0.033333333333335706,0.014285714285713272,0.03333333333333097,0.09999999999999999
2022-03-04,8.0,14.6,1.9,2022,3,4,4.6,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,4.2,1.8,4.900000000000002,2.0999999999999988,0.6666666666666643,0.3714285714285714
2022-03-05,0.0,0.0,0.0,2022,3,5,8.0,4.6,0.0,14.6,0.1,0.0,1.9,0.1,0.0,4.2,1.8,4.900000000000002,2.0999999999999988,0.6666666666666643,0.2857142857142857
2022-03-06,0.0,0.0,0.0,2022,3,6,0.0,8.0,4.6,0.0,14.6,0.1,0.0,1.9,0.1,2.6666666666666665,1.8,4.866666666666669,2.0999999999999988,0.633333333333331,0.2857142857142857
2022-03-07,0.0,0.0,0.0,2022,3,7,0.0,0.0,8.0,0.0,0.0,14.6,0.0,0.0,1.9,0.0,1.8,0.0,2.0999999999999988,0.0,0.2857142857142857
2022-03-08,0.0,0.0,0.0,2022,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,2.0999999999999988,0.0,0.2857142857142857
2022-03-09,0.0,0.0,0.0,2022,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,2.0999999999999988,0.0,0.2857142857142857
2022-03-10,0.0,0.0,0.0,2022,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,2.0857142857142845,0.0,0.2714285714285714
2022-03-11,0.0,0.0,0.0,2022,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,0.0,0.0,0.6,2022,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999762,0.08571428571428572
2022-03-13,0.0,0.0,0.0,2022,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999762,0.08571428571428572
2022-03-14,0.0,0.0,0.0,2022,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.19999999999999762,0.08571428571428572
2022-03-15,0.0,0.0,0.0,2022,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.08571428571428572
2022-03-16,0.0,0.0,0.0,2022,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572
2022-03-17,0.0,0.0,1.8,2022,3,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999976,0.34285714285714286
2022-03-18,0.0,0.0,0.0,2022,3,18,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999976,0.3428571428571429
2022-03-19,0.0,0.0,0.0,2022,3,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.5999999999999976,0.2571428571428572
2022-03-20,0.0,0.0,0.0,2022,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.2571428571428572
2022-03-21,0.0,0.0,0.0,2022,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428572
2022-03-22,0.0,0.0,0.0,2022,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428572
2022-03-23,3.5,48.5,1.1,2022,3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.5,16.166666666666668,6.928571428571428,0.3666666666666643,0.4142857142857143
2022-03-24,0.0,0.0,8.8,2022,3,24,3.5,0.0,0.0,48.5,0.0,0.0,1.1,0.0,0.0,1.1666666666666667,0.5,16.166666666666668,6.928571428571428,3.2999999999999976,1.4142857142857144
2022-03-25,16.2,2.5,4.5,2022,3,25,0.0,3.5,0.0,0.0,48.5,0.0,8.8,1.1,0.0,6.566666666666666,2.814285714285714,17.000000000000004,7.285714285714285,4.799999999999998,2.0571428571428574
2022-03-26,0.0,24.4,21.2,2022,3,26,16.2,0.0,3.5,2.5,0.0,48.5,4.5,8.8,1.1,5.3999999999999995,2.814285714285714,8.966666666666669,10.77142857142857,11.499999999999998,5.085714285714286
2022-03-27,0.0,0.0,0.0,2022,3,27,0.0,16.2,0.0,24.4,2.5,0.0,21.2,4.5,8.8,5.3999999999999995,2.814285714285714,8.966666666666669,10.77142857142857,8.566666666666665,5.0857142857142845
2022-03-28,0.0,0.0,0.0,2022,3,28,0.0,0.0,16.2,0.0,24.4,2.5,0.0,21.2,4.5,0.0,2.814285714285714,8.133333333333335,10.77142857142857,7.066666666666664,5.0857142857142845
2022-03-29,2.1,0.0,0.0,2022,3,29,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,21.2,0.7000000000000001,3.1142857142857143,0.0,10.77142857142857,0.0,5.0857142857142845
2022-03-30,10.1,0.0,0.0,2022,3,30,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.066666666666666,4.057142857142857,0.0,3.8428571428571416,0.0,4.928571428571429
2022-03-31,5.8,0.0,0.0,2022,3,31,10.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.885714285714285,0.0,3.8428571428571416,0.0,3.6714285714285713
2022-04-01,1.5,0.0,0.0,2022,4,1,5.8,10.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2.7857142857142856,0.0,3.4857142857142844,0.0,3.028571428571428
2022-04-02,0.0,0.0,0.0,2022,4,2,1.5,5.8,10.1,0.0,0.0,0.0,0.0,0.0,0.0,2.433333333333333,2.7857142857142856,0.0,0.0,0.0,0.0
2022-04-03,18.3,34.3,27.3,2022,4,3,0.0,1.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,6.6000000000000005,5.3999999999999995,11.433333333333335,4.899999999999999,9.099999999999998,3.9
2022-04-04,11.4,0.0,0.0,2022,4,4,18.3,0.0,1.5,34.3,0.0,0.0,27.3,0.0,0.0,9.9,7.028571428571429,11.433333333333335,4.899999999999999,9.099999999999998,3.9
2022-04-05,16.7,16.5,17.5,2022,4,5,11.4,18.3,0.0,0.0,34.3,0.0,0.0,27.3,0.0,15.466666666666667,9.114285714285714,16.933333333333334,7.257142857142855,14.933333333333332,6.3999999999999995
2022-04-06,0.0,0.0,12.9,2022,4,6,16.7,11.4,18.3,16.5,0.0,34.3,17.5,0.0,27.3,9.366666666666665,7.671428571428572,5.500000000000003,7.257142857142855,10.133333333333331,8.242857142857144
2022-04-07,0.0,23.3,29.7,2022,4,7,0.0,16.7,11.4,0.0,16.5,0.0,12.9,17.5,0.0,5.5666666666666655,6.8428571428571425,13.266666666666671,10.585714285714285,20.03333333333333,12.485714285714286
2022-04-08,7.6,53.6,36.7,2022,4,8,0.0,0.0,16.7,23.3,0.0,16.5,29.7,12.9,17.5,2.533333333333333,7.714285714285714,25.633333333333336,18.24285714285714,26.433333333333334,17.728571428571428
2022-04-09,66.4,30.5,17.5,2022,4,9,7.6,0.0,0.0,53.6,23.3,0.0,36.7,29.7,12.9,24.666666666666668,17.2,35.800000000000004,22.599999999999998,27.966666666666665,20.228571428571428
2022-04-10,57.4,54.3,10.6,2022,4,10,66.4,7.6,0.0,30.5,53.6,23.3,17.5,36.7,29.7,43.800000000000004,22.785714285714285,46.13333333333333,25.457142857142856,21.599999999999998,17.842857142857145
2022-04-11,73.5,0.0,4.5,2022,4,11,57.4,66.4,7.6,54.3,30.5,53.6,10.6,17.5,36.7,65.76666666666667,31.657142857142855,28.266666666666666,25.457142857142856,10.866666666666665,18.485714285714288
2022-04-12,40.3,53.3,49.2,2022,4,12,73.5,57.4,66.4,0.0,54.3,30.5,4.5,10.6,17.5,57.06666666666666,35.028571428571425,35.86666666666667,30.714285714285715,21.433333333333334,23.014285714285716
2022-04-13,3.2,29.1,2.0,2022,4,13,40.3,73.5,57.4,53.3,0.0,54.3,49.2,4.5,10.6,39.0,35.48571428571429,27.46666666666667,34.871428571428574,18.566666666666666,21.457142857142856
2022-04-14,16.3,0.5,0.1,2022,4,14,3.2,40.3,73.5,29.1,53.3,0.0,2.0,49.2,4.5,19.933333333333334,37.81428571428571,27.633333333333336,31.61428571428571,17.099999999999998,17.22857142857143
2022-04-15,0.0,0.0,0.0,2022,4,15,16.3,3.2,40.3,0.5,29.1,53.3,0.1,2.0,49.2,6.5,36.72857142857142,9.866666666666667,23.957142857142856,0.6999999999999976,11.985714285714286
2022-04-16,0.0,0.0,0.0,2022,4,16,0.0,16.3,3.2,0.0,0.5,29.1,0.0,0.1,2.0,5.433333333333334,27.24285714285714,0.16666666666666666,19.599999999999998,0.03333333333333097,9.485714285714286
2022-04-17,0.0,0.0,0.0,2022,4,17,0.0,0.0,16.3,0.0,0.0,0.5,0.0,0.0,0.1,0.0,19.042857142857144,0.0,11.84285714285714,0.0,7.971428571428572
2022-04-18,0.0,0.0,0.0,2022,4,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.542857142857143,0.0,11.84285714285714,0.0,7.328571428571429
2022-04-19,0.0,2.2,0.0,2022,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7857142857142856,0.7333333333333334,4.542857142857141,0.0,0.3
2022-04-20,0.0,0.0,0.0,2022,4,20,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3285714285714287,0.7333333333333334,0.38571428571428373,0.0,0.014285714285714287
2022-04-21,4.2,49.9,8.9,2022,4,21,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,1.4000000000000001,0.6,17.366666666666667,7.442857142857141,2.9666666666666646,1.2714285714285716
2022-04-22,23.7,41.2,75.9,2022,4,22,4.2,0.0,0.0,49.9,0.0,2.2,8.9,0.0,0.0,9.299999999999999,3.9857142857142853,30.366666666666664,13.328571428571426,28.266666666666666,12.114285714285716
2022-04-23,2.9,3.1,8.9,2022,4,23,23.7,4.2,0.0,41.2,49.9,0.0,75.9,8.9,0.0,10.266666666666666,4.3999999999999995,31.400000000000002,13.77142857142857,31.233333333333334,13.385714285714288
2022-04-24,0.0,0.0,0.0,2022,4,24,2.9,23.7,4.2,3.1,41.2,49.9,8.9,75.9,8.9,8.866666666666665,4.3999999999999995,14.766666666666667,13.77142857142857,28.266666666666666,13.385714285714288
2022-04-25,0.0,0.0,0.0,2022,4,25,0.0,2.9,23.7,0.0,3.1,41.2,0.0,8.9,75.9,0.9666666666666667,4.3999999999999995,1.0333333333333334,13.77142857142857,2.966666666666662,13.385714285714288
2022-04-26,0.0,0.0,0.0,2022,4,26,0.0,0.0,2.9,0.0,0.0,3.1,0.0,0.0,8.9,0.0,4.3999999999999995,0.0,13.457142857142856,0.0,13.385714285714288
2022-04-27,0.0,0.0,0.0,2022,4,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3999999999999995,0.0,13.457142857142856,0.0,13.385714285714288
2022-04-28,13.0,28.3,29.5,2022,4,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,5.6571428571428575,9.433333333333334,10.37142857142857,9.833333333333329,16.32857142857143
2022-04-29,0.0,20.9,12.9,2022,4,29,13.0,0.0,0.0,28.3,0.0,0.0,29.5,0.0,0.0,4.333333333333333,2.2714285714285714,16.400000000000002,7.471428571428569,14.133333333333328,7.328571428571428
2022-04-30,0.0,0.0,0.0,2022,4,30,0.0,13.0,0.0,20.9,28.3,0.0,12.9,29.5,0.0,4.333333333333333,1.8571428571428572,16.400000000000002,7.028571428571427,14.133333333333328,6.057142857142857
2022-06-01,0.0,0.0,0.0,2022,6,1,0.0,0.0,13.0,0.0,20.9,28.3,0.0,12.9,29.5,0.0,1.8571428571428572,6.966666666666666,7.028571428571427,4.299999999999995,6.057142857142857
2022-06-02,0.0,0.0,0.0,2022,6,2,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,12.9,0.0,1.8571428571428572,0.0,7.028571428571427,0.0,6.057142857142857
2022-06-03,0.0,0.0,0.0,2022,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,7.028571428571427,0.0,6.057142857142857
2022-06-04,0.0,0.0,0.0,2022,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,0.0,7.028571428571427,0.0,6.057142857142857
2022-06-05,0.0,0.0,0.0,2022,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9857142857142835,0.0,1.842857142857143
2022-06-06,0.0,0.0,0.0,2022,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,0.0,0.0,0.0,2022,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,0.0,0.0,0.0,2022,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,0.0,0.0,0.0,2022,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,0.0,0.0,0.0,2022,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11,0.0,0.0,0.0,2022,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12,0.0,0.0,0.0,2022,6,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,0.0,0.0,0.0,2022,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,1.3,0.0,0.2,2022,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.18571428571428572,0.0,0.0,0.06666666666666193,0.028571428571428574
2022-06-15,3.4,0.0,0.0,2022,6,15,1.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.5666666666666667,0.6714285714285715,0.0,0.0,0.06666666666666193,0.028571428571428574
2022-06-16,1.7,2.8,1.4,2022,6,16,3.4,1.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.1333333333333333,0.9142857142857143,0.9333333333333332,0.39999999999999797,0.5333333333333286,0.22857142857142856
2022-06-17,78.3,10.9,0.0,2022,6,17,1.7,3.4,1.3,2.8,0.0,0.0,1.4,0.0,0.2,27.799999999999997,12.1,4.566666666666666,1.957142857142855,0.4666666666666619,0.22857142857142856
2022-06-18,1.4,0.0,0.0,2022,6,18,78.3,1.7,3.4,10.9,2.8,0.0,0.0,1.4,0.0,27.13333333333333,12.3,4.566666666666667,1.9571428571428553,0.4666666666666619,0.22857142857142856
2022-06-19,0.0,0.0,0.0,2022,6,19,1.4,78.3,1.7,0.0,10.9,2.8,0.0,0.0,1.4,26.566666666666666,12.3,3.633333333333334,1.9571428571428553,0.0,0.22857142857142856
2022-06-20,0.0,0.0,0.0,2022,6,20,0.0,1.4,78.3,0.0,0.0,10.9,0.0,0.0,0.0,0.4666666666666666,12.3,0.0,1.9571428571428553,0.0,0.22857142857142856
2022-06-21,0.0,0.0,0.0,2022,6,21,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.114285714285716,0.0,1.9571428571428553,0.0,0.19999999999999998
2022-06-22,0.0,0.0,0.0,2022,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.62857142857143,0.0,1.9571428571428553,0.0,0.19999999999999998
2022-06-23,0.0,0.0,0.0,2022,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.385714285714286,0.0,1.5571428571428554,0.0,0.0
2022-06-24,0.0,0.0,0.5,2022,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.16666666666666194,0.07142857142857142
2022-06-25,0.0,0.0,0.0,2022,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666194,0.07142857142857142
2022-06-26,0.0,0.0,0.0,2022,6,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666194,0.07142857142857142
2022-06-27,0.0,0.0,0.0,2022,6,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
2022-06-28,0.0,0.0,0.0,2022,6,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
2022-06-29,0.0,0.0,0.0,2022,6,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
2022-06-30,0.0,0.0,0.0,2022,6,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
2022-07-01,0.0,0.0,0.0,2022,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,0.0,0.0,0.0,2022,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-03,0.0,0.0,0.0,2022,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-04,0.0,0.0,0.0,2022,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-05,0.0,0.0,0.0,2022,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-06,0.0,0.0,0.0,2022,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-07,0.0,0.0,0.0,2022,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08,0.0,0.0,0.0,2022,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,0.0,0.0,0.0,2022,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10,0.0,0.0,0.0,2022,7,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11,0.0,0.0,0.0,2022,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12,0.0,0.0,0.0,2022,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13,0.0,0.0,0.0,2022,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14,0.0,0.0,0.0,2022,7,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15,0.0,0.0,0.0,2022,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16,0.0,0.0,0.0,2022,7,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,0.0,0.0,0.0,2022,7,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
