id,station_name,code,longitude,latitude,elevation,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,9,1.4,0.1,0.2,0.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.2,0.0,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,11.1,0.0,0.0,0.0,0.6,7.2,0.5,1.1,1.1,5.1,2.1,21.0,11.3,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,8.9,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,11,15.3,9.1,55.3,1.8,16.3,0.0,0.0,49.3,5.7,4.6,20.2,1.2,7.8,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2022,12,1.5,2.3,23.9,0.0,0.0,0.0,1.8,19.4,1.6,6.3,0.8,10.7,0.0,0.0,0.0,1.9,1.2,5.5,70.4,0.0,27.3,1.4,1.5,46.3,6.8,8.7,3.9,0.7,0.0,0.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,1,0.0,0.0,0.0,0.0,4.3,9.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,3.6,0.6,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,2,15.1,32.4,8.5,8.9,0.0,1.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,9.7,,,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,116.6,16.7,0.0,0.0,17.0,2.9,0.8,0.0,1.7,0.0,0.0,0.0,3.5,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,4,2.9,40.3,0.0,2.3,2.4,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.4,0.0,10.4,1.0,0.0,0.0,0.0,3.7,0.0,4.1,0.0,0.0,0.1,2.3,0.0,0.2,2.0,33.6,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,5,5.2,0.0,7.3,36.5,0.0,12.4,1.7,4.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,7,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,9,0.0,0.0,22.7,0.0,3.6,0.8,1.4,0.0,0.0,0.0,0.2,0.0,0.9,2.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,3.1,5.1,15.8,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,10,1.5,1.5,2.4,0.0,1.5,0.0,0.1,9.1,38.6,0.0,0.2,0.0,39.8,12.2,31.3,0.0,13.1,10.7,0.0,77.7,0.0,0.0,1.0,10.2,7.3,0.0,16.2,15.6,2.0,1.0,0.5,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,11,22.2,0.5,118.9,102.9,28.3,4.2,15.2,0.2,15.3,11.6,6.1,42.2,0.0,9.5,0.0,0.7,1.4,6.9,1.0,4.5,25.4,50.0,0.0,3.8,0.0,0.1,9.2,1.2,0.0,5.2,,
43422,MAHA ILLUPPALLAMA,5,80.47,8.12,117,2023,12,17.2,7.7,0.2,0.8,0.0,0.0,29.7,13.4,0.0,15.5,3.3,0.6,0.0,41.9,54.6,7.7,8.9,2.6,3.9,2.8,0.0,0.0,0.0,0.3,0.1,8.6,22.3,45.3,2.5,21.5,2.9,
